id,crop_type,supplier,crop_date,crop_supply,crop_price
739,TG,A,2021-01-08,40030,1144
740,TG,A,2021-01-09,73620,1521
741,TG,A,2021-01-10,0,0
742,TG,A,2021-01-11,29430,1306
743,TG,A,2021-01-12,86100,1629
744,TG,A,2021-01-13,87562,1786
745,TG,A,2021-01-14,99110,1737
746,TG,A,2021-01-15,115090,1774
747,TG,A,2021-01-16,90820,1499
748,TG,A,2021-01-17,0,0
749,TG,A,2021-01-18,115152,1589
750,TG,A,2021-01-19,100740,1446
751,TG,A,2021-01-20,54500,1101
752,TG,A,2021-01-21,92444,1428
753,TG,A,2021-01-22,62000,1058
754,TG,A,2021-01-23,89250,1153
755,TG,A,2021-01-24,0,0
756,TG,A,2021-01-25,45310,1237
757,TG,A,2021-01-26,23280,1479
758,TG,A,2021-01-27,42270,1244
759,TG,A,2021-01-28,41710,1219
760,TG,A,2021-01-29,39500,1213
761,TG,A,2021-01-30,13900,1718
762,TG,A,2021-01-31,0,0
763,TG,A,2021-02-01,29564,1553
764,TG,A,2021-02-02,29060,1272
765,TG,A,2021-02-03,15282,1147
766,TG,A,2021-02-04,17940,1245
767,TG,A,2021-02-05,6122,2328
768,TG,A,2021-02-06,8171,2106
769,TG,A,2021-02-07,0,0
770,TG,A,2021-02-08,49125,2117
771,TG,A,2021-02-09,52329,1726
772,TG,A,2021-02-10,68720,1422
773,TG,A,2021-02-11,18165,716
774,TG,A,2021-02-12,0,0
775,TG,A,2021-02-13,0,0
776,TG,A,2021-02-14,0,0
777,TG,A,2021-02-15,19755,1716
778,TG,A,2021-02-16,20040,2341
779,TG,A,2021-02-17,20310,1874
780,TG,A,2021-02-18,23072,1860
781,TG,A,2021-02-19,20030,1575
782,TG,A,2021-02-20,20210,1936
783,TG,A,2021-02-21,0,0
784,TG,A,2021-02-22,15067,1784
785,TG,A,2021-02-23,21055,1557
786,TG,A,2021-02-24,8740,955
787,TG,A,2021-02-25,12275,1211
788,TG,A,2021-02-26,15496,1611
789,TG,A,2021-02-27,9565,807
790,TG,A,2021-02-28,0,0
791,TG,A,2021-03-01,6840,854
792,TG,A,2021-03-02,18979,1154
793,TG,A,2021-03-03,7530,3106
794,TG,A,2021-03-04,5980,3233
795,TG,A,2021-03-05,9570,1390
796,TG,A,2021-03-06,11904,1540
797,TG,A,2021-03-07,0,0
798,TG,A,2021-03-08,7255,1182
799,TG,A,2021-03-09,6109,2525
800,TG,A,2021-03-10,5910,1171
801,TG,A,2021-03-11,9875,2126
802,TG,A,2021-03-12,5110,1805
803,TG,A,2021-03-13,10680,1715
804,TG,A,2021-03-14,0,0
805,TG,A,2021-03-15,12665,1879
806,TG,A,2021-03-16,8022,2047
807,TG,A,2021-03-17,4877,3861
808,TG,A,2021-03-18,4050,4369
809,TG,A,2021-03-19,2656,2749
810,TG,A,2021-03-20,5332,2245
811,TG,A,2021-03-21,0,0
812,TG,A,2021-03-22,10414,2900
813,TG,A,2021-03-23,6727,2033
814,TG,A,2021-03-24,6100,1570
815,TG,A,2021-03-25,3762,2575
816,TG,A,2021-03-26,6924,3205
817,TG,A,2021-03-27,4285,5582
818,TG,A,2021-03-28,0,0
819,TG,A,2021-03-29,2675,7746
820,TG,A,2021-03-30,7066,5296
821,TG,A,2021-03-31,3771,3651
822,TG,A,2021-04-01,4129,4684
823,TG,A,2021-04-02,4554,4257
824,TG,A,2021-04-03,7075,3870
825,TG,A,2021-04-04,0,0
826,TG,A,2021-04-05,64,0
827,TG,A,2021-04-06,5060,4910
828,TG,A,2021-04-07,2786,5314
829,TG,A,2021-04-08,2507,5880
830,TG,A,2021-04-09,2676,6431
831,TG,A,2021-04-10,4670,4463
832,TG,A,2021-04-11,0,0
833,TG,A,2021-04-12,1540,6708
834,TG,A,2021-04-13,5916,6013
835,TG,A,2021-04-14,2196,6243
836,TG,A,2021-04-15,2990,4362
837,TG,A,2021-04-16,2460,4185
838,TG,A,2021-04-17,2531,5430
839,TG,A,2021-04-18,0,0
840,TG,A,2021-04-19,1975,6897
841,TG,A,2021-04-20,3598,7212
842,TG,A,2021-04-21,1481,6959
843,TG,A,2021-04-22,4598,6107
844,TG,A,2021-04-23,1317,7408
845,TG,A,2021-04-24,2535,6866
846,TG,A,2021-04-25,0,0
847,TG,A,2021-04-26,225,9333
848,TG,A,2021-04-27,0,0
849,TG,A,2021-04-28,579,7347
850,TG,A,2021-04-29,0,0
851,TG,A,2021-04-30,162,11704
852,TG,A,2021-05-01,363,10733
853,TG,A,2021-05-02,0,0
854,TG,A,2021-05-03,1065,7985
855,TG,A,2021-05-04,270,7381
856,TG,A,2021-05-05,268,9017
857,TG,A,2021-05-06,996,8663
858,TG,A,2021-05-07,654,9746
859,TG,A,2021-05-08,0,0
860,TG,A,2021-05-09,0,0
861,TG,A,2021-05-10,450,9333
862,TG,A,2021-05-11,418,9729
863,TG,A,2021-05-12,847,11207
864,TG,A,2021-05-13,180,9089
865,TG,A,2021-05-14,140,9000
866,TG,A,2021-05-15,1119,9325
867,TG,A,2021-05-16,0,0
868,TG,A,2021-05-17,0,0
869,TG,A,2021-05-18,1076,6703
870,TG,A,2021-05-19,90,10667
871,TG,A,2021-05-20,350,9417
872,TG,A,2021-05-21,1318,9224
873,TG,A,2021-05-22,0,0
874,TG,A,2021-05-23,0,0
875,TG,A,2021-05-24,504,8368
876,TG,A,2021-05-25,177,9559
877,TG,A,2021-05-26,961,7920
878,TG,A,2021-05-27,150,9333
879,TG,A,2021-05-28,744,10356
880,TG,A,2021-05-29,1208,8640
881,TG,A,2021-05-30,0,0
882,TG,A,2021-05-31,1060,7984
883,TG,A,2021-06-01,0,0
884,TG,A,2021-06-02,666,9560
885,TG,A,2021-06-03,231,9909
886,TG,A,2021-06-04,0,0
887,TG,A,2021-06-05,1574,8780
888,TG,A,2021-06-06,0,0
889,TG,A,2021-06-07,0,0
890,TG,A,2021-06-08,237,7713
891,TG,A,2021-06-09,0,0
892,TG,A,2021-06-10,585,7829
893,TG,A,2021-06-11,0,0
894,TG,A,2021-06-12,266,7208
895,TG,A,2021-06-13,0,0
896,TG,A,2021-06-14,1760,8853
897,TG,A,2021-06-15,0,0
898,TG,A,2021-06-16,90,7667
899,TG,A,2021-06-17,290,7897
900,TG,A,2021-06-18,2815,7238
901,TG,A,2021-06-19,606,7079
902,TG,A,2021-06-20,0,0
903,TG,A,2021-06-21,0,0
904,TG,A,2021-06-22,552,8873
905,TG,A,2021-06-23,408,7000
906,TG,A,2021-06-24,1316,8156
907,TG,A,2021-06-25,963,6793
908,TG,A,2021-06-26,2679,7031
909,TG,A,2021-06-27,0,0
910,TG,A,2021-06-28,1878,6441
911,TG,A,2021-06-29,90,7667
912,TG,A,2021-06-30,150,7667
913,TG,A,2021-07-01,1454,8114
914,TG,A,2021-07-02,1437,6906
915,TG,A,2021-07-03,2025,7270
916,TG,A,2021-07-04,0,0
917,TG,A,2021-07-05,441,8166
918,TG,A,2021-07-06,210,8200
919,TG,A,2021-07-07,1194,8142
920,TG,A,2021-07-08,440,7477
921,TG,A,2021-07-09,915,8090
922,TG,A,2021-07-10,150,7667
923,TG,A,2021-07-11,0,0
924,TG,A,2021-07-12,243,6961
925,TG,A,2021-07-13,1425,5754
926,TG,A,2021-07-14,2235,6557
927,TG,A,2021-07-15,360,7528
928,TG,A,2021-07-16,648,8208
929,TG,A,2021-07-17,162,6148
930,TG,A,2021-07-18,0,0
931,TG,A,2021-07-19,330,7812
932,TG,A,2021-07-20,490,7380
933,TG,A,2021-07-21,1540,7318
934,TG,A,2021-07-22,618,6383
935,TG,A,2021-07-23,84,5405
936,TG,A,2021-07-24,630,7968
937,TG,A,2021-07-25,0,0
938,TG,A,2021-07-26,571,4854
939,TG,A,2021-07-27,330,7212
940,TG,A,2021-07-28,0,0
941,TG,A,2021-07-29,1576,7987
942,TG,A,2021-07-30,0,0
943,TG,A,2021-07-31,690,8193
944,TG,A,2021-08-01,0,0
945,TG,A,2021-08-02,1920,5799
946,TG,A,2021-08-03,440,7023
947,TG,A,2021-08-04,771,8217
948,TG,A,2021-08-05,90,7667
949,TG,A,2021-08-06,0,0
950,TG,A,2021-08-07,0,0
951,TG,A,2021-08-08,0,0
952,TG,A,2021-08-09,360,7667
953,TG,A,2021-08-10,1096,8020
954,TG,A,2021-08-11,90,7667
955,TG,A,2021-08-12,2207,7443
956,TG,A,2021-08-13,432,9627
957,TG,A,2021-08-14,90,7667
958,TG,A,2021-08-15,0,0
959,TG,A,2021-08-16,937,7611
960,TG,A,2021-08-17,200,2050
961,TG,A,2021-08-18,1121,8181
962,TG,A,2021-08-19,315,8603
963,TG,A,2021-08-20,1111,8602
964,TG,A,2021-08-21,90,7667
965,TG,A,2021-08-22,0,0
966,TG,A,2021-08-23,120,7667
967,TG,A,2021-08-24,1542,8366
968,TG,A,2021-08-25,447,6145
969,TG,A,2021-08-26,609,8770
970,TG,A,2021-08-27,3627,5236
971,TG,A,2021-08-28,2355,6257
972,TG,A,2021-08-29,0,0
973,TG,A,2021-08-30,0,0
974,TG,A,2021-08-31,1676,7993
975,TG,A,2021-09-01,90,7667
976,TG,A,2021-09-02,981,8560
977,TG,A,2021-09-03,180,6667
978,TG,A,2021-09-04,0,0
979,TG,A,2021-09-05,0,0
980,TG,A,2021-09-06,0,0
981,TG,A,2021-09-07,1478,8668
982,TG,A,2021-09-08,450,7222
983,TG,A,2021-09-09,2265,8643
984,TG,A,2021-09-10,431,9163
985,TG,A,2021-09-11,685,7679
986,TG,A,2021-09-12,0,0
987,TG,A,2021-09-13,663,3743
988,TG,A,2021-09-14,1483,4318
989,TG,A,2021-09-15,3162,6124
990,TG,A,2021-09-16,2370,5592
991,TG,A,2021-09-17,1390,5914
992,TG,A,2021-09-18,3650,3606
993,TG,A,2021-09-19,0,0
994,TG,A,2021-09-20,0,0
995,TG,A,2021-09-21,0,0
996,TG,A,2021-09-22,0,0
997,TG,A,2021-09-23,0,0
998,TG,A,2021-09-24,861,6028
999,TG,A,2021-09-25,2946,5977
1000,TG,A,2021-09-26,0,0
1001,TG,A,2021-09-27,1659,1967
1002,TG,A,2021-09-28,2423,6002
1003,TG,A,2021-09-29,1206,7994
1004,TG,A,2021-09-30,690,8614
1005,TG,A,2021-10-01,9013,1851
1006,TG,A,2021-10-02,6055,1237
1007,TG,A,2021-10-03,0,0
1008,TG,A,2021-10-04,6926,2613
1009,TG,A,2021-10-05,6544,5256
1010,TG,A,2021-10-06,2700,1248
1011,TG,A,2021-10-07,1885,2193
1012,TG,A,2021-10-08,3350,1439
1013,TG,A,2021-10-09,34730,1600
1014,TG,A,2021-10-10,0,0
1015,TG,A,2021-10-11,11560,1195
1016,TG,A,2021-10-12,23138,2077
1017,TG,A,2021-10-13,13184,2169
1018,TG,A,2021-10-14,6480,1371
1019,TG,A,2021-10-15,6200,1518
1020,TG,A,2021-10-16,14767,1709
1021,TG,A,2021-10-17,0,0
1022,TG,A,2021-10-18,21662,1278
1023,TG,A,2021-10-19,24645,1358
1024,TG,A,2021-10-20,16905,859
1025,TG,A,2021-10-21,33111,1315
1026,TG,A,2021-10-22,30236,1607
1027,TG,A,2021-10-23,36187,1850
1028,TG,A,2021-10-24,0,0
1029,TG,A,2021-10-25,34666,1636
1030,TG,A,2021-10-26,48538,1198
1031,TG,A,2021-10-27,24620,1171
1032,TG,A,2021-10-28,22997,1252
1033,TG,A,2021-10-29,21065,1580
1034,TG,A,2021-10-30,28241,1382
1035,TG,A,2021-10-31,0,0
1036,TG,A,2021-11-01,16160,1135
1037,TG,A,2021-11-02,15580,958
1038,TG,A,2021-11-03,17750,870
1039,TG,A,2021-11-04,13255,1005
1040,TG,A,2021-11-05,16986,1052
1041,TG,A,2021-11-06,17604,973
1042,TG,A,2021-11-07,0,0
1043,TG,A,2021-11-08,16830,1092
1044,TG,A,2021-11-09,17315,848
1045,TG,A,2021-11-10,23690,1230
1046,TG,A,2021-11-11,9485,1127
1047,TG,A,2021-11-12,11325,1125
1048,TG,A,2021-11-13,8247,2215
1049,TG,A,2021-11-14,0,0
1050,TG,A,2021-11-15,53742,1896
1051,TG,A,2021-11-16,40152,1517
1052,TG,A,2021-11-17,21835,1404
1053,TG,A,2021-11-18,33530,1524
1054,TG,A,2021-11-19,37170,1756
1055,TG,A,2021-11-20,16662,1322
1056,TG,A,2021-11-21,0,0
1057,TG,A,2021-11-22,0,0
1058,TG,A,2021-11-23,0,0
1059,TG,A,2021-11-24,0,0
1060,TG,A,2021-11-25,0,0
1061,TG,A,2021-11-26,13730,1227
1062,TG,A,2021-11-27,64820,1395
1063,TG,A,2021-11-28,0,0
1064,TG,A,2021-11-29,60975,1404
1065,TG,A,2021-11-30,29327,1567
1066,TG,A,2021-12-01,29539,1177
1067,TG,A,2021-12-02,59082,1510
1068,TG,A,2021-12-03,67349,1618
1069,TG,A,2021-12-04,78511,1549
1070,TG,A,2021-12-05,0,0
1071,TG,A,2021-12-06,21628,1194
1072,TG,A,2021-12-07,69372,1798
1073,TG,A,2021-12-08,23478,1303
1074,TG,A,2021-12-09,22759,1285
1075,TG,A,2021-12-10,24908,1160
1076,TG,A,2021-12-11,36010,1109
1077,TG,A,2021-12-12,0,0
1078,TG,A,2021-12-13,32689,1094
1079,TG,A,2021-12-14,67148,1378
1080,TG,A,2021-12-15,32619,1799
1081,TG,A,2021-12-16,24878,1799
1082,TG,A,2021-12-17,24633,1661
1083,TG,A,2021-12-18,26245,1493
1084,TG,A,2021-12-19,0,0
1085,TG,A,2021-12-20,19630,1080
1086,TG,A,2021-12-21,24715,2050
1087,TG,A,2021-12-22,37082,1829
1088,TG,A,2021-12-23,77441,1833
1089,TG,A,2021-12-24,81268,1636
1090,TG,A,2021-12-25,66717,1723
1091,TG,A,2021-12-26,0,0
1092,TG,A,2021-12-27,83545,1461
1093,TG,A,2021-12-28,66793,1551
1094,TG,A,2021-12-29,63986,1701
1095,TG,A,2021-12-30,88684,1738
1096,TG,A,2021-12-31,79738,2105
1097,TG,A,2022-01-01,0,0
1098,TG,A,2022-01-02,0,0
1099,TG,A,2022-01-03,48685,2451
1100,TG,A,2022-01-04,29884,1475
1101,TG,A,2022-01-05,22677,1461
1102,TG,A,2022-01-06,34906,1542
1103,TG,A,2022-01-07,22471,1826
1104,TG,A,2022-01-08,52730,1744
1105,TG,A,2022-01-09,0,0
1106,TG,A,2022-01-10,84027,1722
1107,TG,A,2022-01-11,24310,1504
1108,TG,A,2022-01-12,57210,1577
1109,TG,A,2022-01-13,38393,1560
1110,TG,A,2022-01-14,48033,1885
1111,TG,A,2022-01-15,41795,2129
1112,TG,A,2022-01-16,0,0
1113,TG,A,2022-01-17,80634,2006
1114,TG,A,2022-01-18,62132,1774
1115,TG,A,2022-01-19,51529,1699
1116,TG,A,2022-01-20,45167,2043
1117,TG,A,2022-01-21,42705,1816
1118,TG,A,2022-01-22,10889,2844
1119,TG,A,2022-01-23,0,0
1120,TG,A,2022-01-24,62030,2087
1121,TG,A,2022-01-25,61244,1976
1122,TG,A,2022-01-26,64726,1904
1123,TG,A,2022-01-27,59289,2030
1124,TG,A,2022-01-28,68777,1912
1125,TG,A,2022-01-29,88406,2129
1126,TG,A,2022-01-30,43455,1597
1127,TG,A,2022-01-31,0,0
1128,TG,A,2022-02-01,0,0
1129,TG,A,2022-02-02,0,0
1130,TG,A,2022-02-03,0,0
1131,TG,A,2022-02-04,535,6065
1132,TG,A,2022-02-05,5893,3113
1133,TG,A,2022-02-06,0,0
1134,TG,A,2022-02-07,35370,2298
1135,TG,A,2022-02-08,21818,2483
1136,TG,A,2022-02-09,17332,2500
1137,TG,A,2022-02-10,17762,2075
1138,TG,A,2022-02-11,18875,2089
1139,TG,A,2022-02-12,0,0
1140,TG,A,2022-02-13,0,0
1141,TG,A,2022-02-14,392,3105
1142,TG,A,2022-02-15,5860,3267
1143,TG,A,2022-02-16,7635,2791
1144,TG,A,2022-02-17,6890,2478
1145,TG,A,2022-02-18,7495,2350
1146,TG,A,2022-02-19,7235,2277
1147,TG,A,2022-02-20,0,0
1148,TG,A,2022-02-21,6485,2713
1149,TG,A,2022-02-22,5410,3090
1150,TG,A,2022-02-23,6134,3708
1151,TG,A,2022-02-24,5710,3510
1152,TG,A,2022-02-25,4893,3620
1153,TG,A,2022-02-26,4641,3811
1154,TG,A,2022-02-27,0,0
1155,TG,A,2022-02-28,5980,3608
1156,TG,A,2022-03-01,6612,4383
1157,TG,A,2022-03-02,4415,3251
1158,TG,A,2022-03-03,5956,4032
1159,TG,A,2022-03-04,3860,3313
1160,TG,A,2022-03-05,6662,4423
1161,TG,A,2022-03-06,0,0
1162,TG,A,2022-03-07,11181,3542
1163,TG,A,2022-03-08,7396,2644
1164,TG,A,2022-03-09,6191,3330
1165,TG,A,2022-03-10,6910,3572
1166,TG,A,2022-03-11,4066,3321
1167,TG,A,2022-03-12,3136,3256
1168,TG,A,2022-03-13,0,0
1169,TG,A,2022-03-14,9496,3517
1170,TG,A,2022-03-15,5590,2684
1171,TG,A,2022-03-16,1785,2727
1172,TG,A,2022-03-17,940,5407
1173,TG,A,2022-03-18,1863,7513
1174,TG,A,2022-03-19,745,4989
1175,TG,A,2022-03-20,0,0
1176,TG,A,2022-03-21,2477,4673
1177,TG,A,2022-03-22,3397,5578
1178,TG,A,2022-03-23,2233,5094
1179,TG,A,2022-03-24,1305,4789
1180,TG,A,2022-03-25,113,10044
1181,TG,A,2022-03-26,1330,6580
1182,TG,A,2022-03-27,0,0
1183,TG,A,2022-03-28,2695,7207
1184,TG,A,2022-03-29,1055,6590
1185,TG,A,2022-03-30,1460,6249
1186,TG,A,2022-03-31,2210,5239
1187,TG,A,2022-04-01,1832,4491
1188,TG,A,2022-04-02,2625,4491
1189,TG,A,2022-04-03,0,0
1190,TG,A,2022-04-04,3261,4438
1191,TG,A,2022-04-05,1467,5577
1192,TG,A,2022-04-06,2724,5286
1193,TG,A,2022-04-07,1014,6708
1194,TG,A,2022-04-08,1772,6451
1195,TG,A,2022-04-09,2139,5294
1196,TG,A,2022-04-10,0,0
1197,TG,A,2022-04-11,1062,7316
1198,TG,A,2022-04-12,1626,5941
1199,TG,A,2022-04-13,1677,5912
1200,TG,A,2022-04-14,2321,5330
1201,TG,A,2022-04-15,1130,4922
1202,TG,A,2022-04-16,480,5025
1203,TG,A,2022-04-17,0,0
1204,TG,A,2022-04-18,3822,5006
1205,TG,A,2022-04-19,3251,5787
1206,TG,A,2022-04-20,1084,7784
1207,TG,A,2022-04-21,1353,6018
1208,TG,A,2022-04-22,3105,5980
1209,TG,A,2022-04-23,1207,6443
1210,TG,A,2022-04-24,0,0
1211,TG,A,2022-04-25,2742,4948
1212,TG,A,2022-04-26,4311,5064
1213,TG,A,2022-04-27,1666,4915
1214,TG,A,2022-04-28,1440,5508
1215,TG,A,2022-04-29,1234,5998
1216,TG,A,2022-04-30,1166,5415
1217,TG,A,2022-05-01,0,0
1218,TG,A,2022-05-02,626,4891
1219,TG,A,2022-05-03,0,0
1220,TG,A,2022-05-04,0,0
1221,TG,A,2022-05-05,248,5726
1222,TG,A,2022-05-06,0,0
1223,TG,A,2022-05-07,618,5073
1224,TG,A,2022-05-08,0,0
1225,TG,A,2022-05-09,228,5000
1226,TG,A,2022-05-10,970,6638
1227,TG,A,2022-05-11,0,0
1228,TG,A,2022-05-12,302,5273
1229,TG,A,2022-05-13,0,0
1230,TG,A,2022-05-14,72,5000
1231,TG,A,2022-05-15,0,0
1232,TG,A,2022-05-16,80,5000
1233,TG,A,2022-05-17,37,10000
1234,TG,A,2022-05-18,290,6917
1235,TG,A,2022-05-19,0,0
1236,TG,A,2022-05-20,0,0
1237,TG,A,2022-05-21,0,0
1238,TG,A,2022-05-22,0,0
1239,TG,A,2022-05-23,253,8988
1240,TG,A,2022-05-24,250,8048
1241,TG,A,2022-05-25,141,8383
1242,TG,A,2022-05-26,242,11045
1243,TG,A,2022-05-27,120,11625
1244,TG,A,2022-05-28,0,0
1245,TG,A,2022-05-29,0,0
1246,TG,A,2022-05-30,0,0
1247,TG,A,2022-05-31,147,7177
1248,TG,A,2022-06-01,0,0
1249,TG,A,2022-06-02,1100,8079
1250,TG,A,2022-06-03,0,0
1251,TG,A,2022-06-04,0,0
1252,TG,A,2022-06-05,0,0
1253,TG,A,2022-06-06,0,0
1254,TG,A,2022-06-07,330,10664
1255,TG,A,2022-06-08,965,8102
1256,TG,A,2022-06-09,0,0
1257,TG,A,2022-06-10,747,9444
1258,TG,A,2022-06-11,200,9810
1259,TG,A,2022-06-12,0,0
1260,TG,A,2022-06-13,2710,9354
1261,TG,A,2022-06-14,1715,8920
1262,TG,A,2022-06-15,1144,9341
1263,TG,A,2022-06-16,0,0
1264,TG,A,2022-06-17,420,9497
1265,TG,A,2022-06-18,0,0
1266,TG,A,2022-06-19,0,0
1267,TG,A,2022-06-20,961,8493
1268,TG,A,2022-06-21,424,9440
1269,TG,A,2022-06-22,354,9309
1270,TG,A,2022-06-23,569,6622
1271,TG,A,2022-06-24,752,9346
1272,TG,A,2022-06-25,180,4672
1273,TG,A,2022-06-26,0,0
1274,TG,A,2022-06-27,1097,9183
1275,TG,A,2022-06-28,842,7792
1276,TG,A,2022-06-29,1489,5475
1277,TG,A,2022-06-30,448,9302
1278,TG,A,2022-07-01,492,9225
1279,TG,A,2022-07-02,0,0
1280,TG,A,2022-07-03,0,0
1281,TG,A,2022-07-04,839,8835
1282,TG,A,2022-07-05,527,8805
1283,TG,A,2022-07-06,108,8704
1284,TG,A,2022-07-07,1284,6243
1285,TG,A,2022-07-08,428,8205
1286,TG,A,2022-07-09,117,5667
1287,TG,A,2022-07-10,0,0
1288,TG,A,2022-07-11,438,8596
1289,TG,A,2022-07-12,1095,7809
1290,TG,A,2022-07-13,992,7613
1291,TG,A,2022-07-14,2567,6228
1292,TG,A,2022-07-15,626,8633
1293,TG,A,2022-07-16,600,7580
1294,TG,A,2022-07-17,0,0
1295,TG,A,2022-07-18,892,8491
1296,TG,A,2022-07-19,550,8770
1297,TG,A,2022-07-20,768,7095
1298,TG,A,2022-07-21,158,8667
1299,TG,A,2022-07-22,915,6511
1300,TG,A,2022-07-23,0,0
1301,TG,A,2022-07-24,0,0
1302,TG,A,2022-07-25,4476,6813
1303,TG,A,2022-07-26,2120,6959
1304,TG,A,2022-07-27,80,8000
1305,TG,A,2022-07-28,67,8598
1306,TG,A,2022-07-29,1657,7642
1307,TG,A,2022-07-30,0,0
1308,TG,A,2022-07-31,0,0
1309,TG,A,2022-08-01,596,8298
1310,TG,A,2022-08-02,1658,6051
1311,TG,A,2022-08-03,232,8466
1312,TG,A,2022-08-04,420,8284
1313,TG,A,2022-08-05,372,8328
1314,TG,A,2022-08-06,0,0
1315,TG,A,2022-08-07,0,0
1316,TG,A,2022-08-08,1093,8246
1317,TG,A,2022-08-09,492,8307
1318,TG,A,2022-08-10,88,8000
1319,TG,A,2022-08-11,438,8790
1320,TG,A,2022-08-12,195,8049
1321,TG,A,2022-08-13,0,0
1322,TG,A,2022-08-14,0,0
1323,TG,A,2022-08-15,13,9846
1324,TG,A,2022-08-16,1080,8223
1325,TG,A,2022-08-17,384,7167
1326,TG,A,2022-08-18,679,9206
1327,TG,A,2022-08-19,416,7461
1328,TG,A,2022-08-20,211,6902
1329,TG,A,2022-08-21,0,0
1330,TG,A,2022-08-22,690,7638
1331,TG,A,2022-08-23,816,7288
1332,TG,A,2022-08-24,942,6950
1333,TG,A,2022-08-25,694,7328
1334,TG,A,2022-08-26,630,7494
1335,TG,A,2022-08-27,0,0
1336,TG,A,2022-08-28,0,0
1337,TG,A,2022-08-29,1545,7415
1338,TG,A,2022-08-30,1579,6609
1339,TG,A,2022-08-31,859,6950
1340,TG,A,2022-09-01,1484,6420
1341,TG,A,2022-09-02,3119,5881
1342,TG,A,2022-09-03,240,10000
1343,TG,A,2022-09-04,0,0
1344,TG,A,2022-09-05,2237,7583
1345,TG,A,2022-09-06,1004,5714
1346,TG,A,2022-09-07,1008,6456
1347,TG,A,2022-09-08,1016,6493
1348,TG,A,2022-09-09,240,10000
1349,TG,A,2022-09-10,0,0
1350,TG,A,2022-09-11,0,0
1351,TG,A,2022-09-12,0,0
1352,TG,A,2022-09-13,1299,6710
1353,TG,A,2022-09-14,112,6800
1354,TG,A,2022-09-15,619,6884
1355,TG,A,2022-09-16,702,6439
1356,TG,A,2022-09-17,0,0
1357,TG,A,2022-09-18,0,0
1358,TG,A,2022-09-19,732,8314
1359,TG,A,2022-09-20,612,7188
1360,TG,A,2022-09-21,608,8261
1361,TG,A,2022-09-22,949,7682
1362,TG,A,2022-09-23,361,8326
1363,TG,A,2022-09-24,0,0
1364,TG,A,2022-09-25,0,0
1365,TG,A,2022-09-26,2490,4597
1366,TG,A,2022-09-27,2052,7466
1367,TG,A,2022-09-28,636,7367
1368,TG,A,2022-09-29,341,8172
1369,TG,A,2022-09-30,1165,4203
1370,TG,A,2022-10-01,1240,5215
1371,TG,A,2022-10-02,0,0
1372,TG,A,2022-10-03,8915,1454
1373,TG,A,2022-10-04,16235,2858
1374,TG,A,2022-10-05,13238,1790
1375,TG,A,2022-10-06,6991,1858
1376,TG,A,2022-10-07,11840,2031
1377,TG,A,2022-10-08,10500,1950
1378,TG,A,2022-10-09,0,0
1379,TG,A,2022-10-10,10185,1570
1380,TG,A,2022-10-11,6601,2918
1381,TG,A,2022-10-12,6579,1916
1382,TG,A,2022-10-13,11440,2215
1383,TG,A,2022-10-14,11781,2389
1384,TG,A,2022-10-15,16900,1766
1385,TG,A,2022-10-16,0,0
1386,TG,A,2022-10-17,23427,1643
1387,TG,A,2022-10-18,23003,1074
1388,TG,A,2022-10-19,23765,997
1389,TG,A,2022-10-20,18057,969
1390,TG,A,2022-10-21,12354,1491
1391,TG,A,2022-10-22,10250,1683
1392,TG,A,2022-10-23,0,0
1393,TG,A,2022-10-24,27389,1371
1394,TG,A,2022-10-25,22816,1144
1395,TG,A,2022-10-26,41316,1650
1396,TG,A,2022-10-27,23843,1090
1397,TG,A,2022-10-28,20412,1188
1398,TG,A,2022-10-29,15960,1035
1399,TG,A,2022-10-30,0,0
1400,TG,A,2022-10-31,22096,1305
1401,TG,A,2022-11-01,24280,1085
1402,TG,A,2022-11-02,22521,1058
1403,TG,A,2022-11-03,23956,1084
1404,TG,A,2022-11-04,22085,922
1405,TG,A,2022-11-05,27765,899
1406,TG,A,2022-11-06,0,0
1407,TG,A,2022-11-07,19499,1364
1408,TG,A,2022-11-08,22777,1219
1409,TG,A,2022-11-09,10354,1346
1410,TG,A,2022-11-10,20425,1117
1411,TG,A,2022-11-11,19317,1213
1412,TG,A,2022-11-12,39785,1797
1413,TG,A,2022-11-13,0,0
1414,TG,A,2022-11-14,19171,1424
1415,TG,A,2022-11-15,14926,1254
1416,TG,A,2022-11-16,11320,1338
1417,TG,A,2022-11-17,18899,1289
1418,TG,A,2022-11-18,13214,1222
1419,TG,A,2022-11-19,13926,1113
1420,TG,A,2022-11-20,0,0
1421,TG,A,2022-11-21,18657,1302
1422,TG,A,2022-11-22,15474,992
1423,TG,A,2022-11-23,7231,2121
1424,TG,A,2022-11-24,25026,1991
1425,TG,A,2022-11-25,8420,1984
1426,TG,A,2022-11-26,7395,1426
1427,TG,A,2022-11-27,0,0
1428,TG,A,2022-11-28,18175,2047
1429,TG,A,2022-11-29,11642,1066
1430,TG,A,2022-11-30,15249,916
1431,TG,A,2022-12-01,9232,1308
1432,TG,A,2022-12-02,10037,1282
1433,TG,A,2022-12-03,5117,1089
1434,TG,A,2022-12-04,0,0
1435,TG,A,2022-12-05,69559,1846
1436,TG,A,2022-12-06,6615,1781
1437,TG,A,2022-12-07,13203,1585
1438,TG,A,2022-12-08,9336,1593
1439,TG,A,2022-12-09,11015,1375
